SMILES,pIC50,mol,num_atoms,logP,predicted_pIC50,predicted_logP
FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cc430>,17,5.6317,0.07488500198731814,2.667118188146859
C=Cc1ccc(CC)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d73e0>,10,2.892000000000001,0.08327212409458717,1.7863367912636108
Ic1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a6ff0>,7,2.2912,0.16039936549014333,1.2169484176969225
O=C1CCCN1Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3246730>,13,1.809,0.08381870354748142,1.8925882647570145
COCC(C)Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1,6.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29433e0>,26,2.917300000000001,4.389862748083576,2.8729980034903604
NC1=NCC(COc2ccc(Cl)cc2)O1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ae6c0>,15,1.4323,0.07064973575650219,2.2860828770555717
COc1cc(C)nn1-c1nc(C)cc(C)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3224dd0>,16,1.5961599999999998,0.10249296866243843,2.3926792435027355
O=C(CN1CCCCC1)Nc1ccc([N+](=O)[O-])cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3279e00>,19,2.0192,0.2762576183177087,2.9094833532013804
CN1CC=C(c2cccs2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ad770>,12,2.4670000000000005,0.07342776947483905,1.8810945150755836
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29735a0>,11,4.5523,0.07031231220460418,1.7638805564772804
C=CC(=O)OCC(C)O,0.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ba180>,9,0.0963999999999998,0.1334898926980981,1.5121103449066795
Cc1ccccc1N1C(=O)CCC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a1620>,14,1.6484200000000002,0.07161166171280776,2.0923158757795752
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c2ea0>,15,5.233100000000001,0.07064973575650219,2.2860828770555717
CC(=O)C=Cc1ccc(C(F)(F)F)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ae260>,15,3.3076000000000016,0.07064973575650219,2.2860828770555717
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2969a80>,17,1.2491999999999996,0.07488500198731814,2.667118188146859
NC(=O)Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a327c6d0>,21,0.4914000000000003,0.8012981109298438,2.956648896374603
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321f610>,19,3.2081000000000017,0.2762576183177087,2.9094833532013804
O=C(O)CCCCN1C(=O)C=CC1=O,0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a328e490>,14,0.1662999999999999,0.07161166171280776,2.0923158757795752
CN(C)C1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1,6.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a293c120>,38,4.399200000000002,7.337067991046018,4.002638372095735
CNc1ccc([N+](=O)[O-])cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a297fdf0>,11,1.6364999999999998,0.07031231220460418,1.7638805564772804
Fc1ccc(-c2nc3ncccc3[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b99a0>,16,2.764,0.10249296866243843,2.3926792435027355
Clc1ncccn1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c2f80>,7,1.13,0.16039936549014333,1.2169484176969225
C#CCn1cncc1[N+](=O)[O-],0.38,<rdkit.Chem.rdchem.Mol object at 0x7f59a327eff0>,11,0.4244999999999999,0.07031231220460418,1.7638805564772804
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29937d0>,20,5.737200000000003,0.6242443328932559,3.0502496850125143
CC(=O)C=Cc1ccc(O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d5700>,12,1.9944,0.07342776947483905,1.8810945150755836
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a293a1f0>,31,2.4089,6.581020632213076,3.276450645909569
CN(C)C(=O)Nc1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a6490>,13,2.4335000000000004,0.08381870354748142,1.8925882647570145
CC1CCCN(N=O)C1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3228b30>,9,1.3997,0.1334898926980981,1.5121103449066795
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d44a0>,11,3.0565999999999995,0.07031231220460418,1.7638805564772804
COc1ccc(-c2nc3[nH]cc(Cl)c(OCC4CCNCC4)c-3n2)cc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a320d850>,26,3.616900000000002,4.389862748083576,2.8729980034903604
Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327ff40>,16,3.1834200000000017,0.10249296866243843,2.3926792435027355
N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)F)cc2)n1,8.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a295cf20>,34,2.8099800000000004,7.287298918968457,3.356551573076433
C=CCN(C)N=Nc1ccc(C(N)=O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329c970>,16,1.902,0.10249296866243843,2.3926792435027355
CNC(=O)c1cccc(-c2cccn3nc(Nc4ccccc4OC)nc23)c1,5.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a320da10>,28,3.5081000000000016,4.992623651267212,2.9242551877017724
O=C(CCl)N1CCOCC1,0.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bf370>,10,0.084,0.08327212409458717,1.7863367912636108
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2997300>,19,3.5847200000000026,0.2762576183177087,2.9094833532013804
CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3nn(C4CCCCC4C#N)cc3C(N)=O)cc2)CC1,9.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2963bc0>,35,1.8332799999999996,6.554754378264542,3.5298097752623065
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29753f0>,33,6.924700000000006,6.486510321165076,3.4621232763439695
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ece0>,26,4.654600000000005,4.389862748083576,2.8729980034903604
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3OC(C)=O)C1=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a327d9a0>,26,1.3907,4.389862748083576,2.8729980034903604
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c4510>,19,5.3473000000000015,0.2762576183177087,2.9094833532013804
CC(=O)OCCN1CCSC1=Nc1ncc([N+](=O)[O-])s1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3278eb0>,20,1.6506999999999998,0.6242443328932559,3.0502496850125143
O=C(c1ccccc1)c1ccccc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298a880>,15,2.623200000000001,0.07064973575650219,2.2860828770555717
NNP(=O)(Oc1ccccc1)Oc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3273680>,18,2.7158000000000007,0.2232112262012437,3.2645836177884275
Oc1c(Br)cc(Br)cc1Br,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298ac00>,10,3.6797,0.08327212409458717,1.7863367912636108
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a6420>,22,3.401900000000002,0.9242292047256983,3.091605706672666
Oc1ccccc1Br,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a297c120>,8,2.1547,0.1422783869752476,1.4198743769660087
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297d690>,17,4.669700000000003,0.07488500198731814,2.667118188146859
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2953f40>,24,2.5145800000000005,2.618953798765286,2.980238095358247
O=C(O)COc1ccc(S(=O)(=O)F)cc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a3274580>,15,0.8082000000000001,0.07064973575650219,2.2860828770555717
Nc1cnc2ccccc2n1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a3247bc0>,11,1.212,0.07031231220460418,1.7638805564772804
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)N(C)C,5.51,<rdkit.Chem.rdchem.Mol object at 0x7f59a320f7d0>,25,3.384520000000002,3.47042229400454,3.15549744568494
CCN1CCN(c2cccc(Nc3nc4c(-c5ccc(P(C)(C)=O)cc5)cccn4n3)c2)C(=O)C1,7.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2957760>,35,4.056400000000003,6.554754378264542,3.5298097752623065
CC(=O)N(C)Nc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a327ab20>,12,1.4918,0.07342776947483905,1.8810945150755836
c1ccc(CNCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981fc0>,15,2.9764000000000017,0.07064973575650219,2.2860828770555717
CN(C(=O)CCO)c1ccc(S(=O)(=O)N(C)C)cc1,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a9230>,19,0.2820999999999998,0.2762576183177087,2.9094833532013804
CNS(=O)(=O)c1ccc(Cl)cc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a3218820>,12,1.2480999999999998,0.07342776947483905,1.8810945150755836
Oc1cccc(O)c1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29859a0>,8,1.0978,0.1422783869752476,1.4198743769660087
CCCCCC(=O)NN,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cdaf0>,9,0.5566000000000002,0.1334898926980981,1.5121103449066795
N#CC1CC(NCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,7.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29493f0>,32,3.977380000000002,6.80847348628307,3.464301697475934
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299a570>,20,3.153800000000002,0.6242443328932559,3.0502496850125143
OC1CCCCC1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29862d0>,7,1.3114,0.16039936549014333,1.2169484176969225
c1ccoc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2987370>,5,1.2795999999999998,0.17670497751053943,1.2096654185745945
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327a6c0>,15,5.313800000000002,0.07064973575650219,2.2860828770555717
CN1CCC(c2ccc(Nc3nc4c(Nc5ccccc5CS(C)(=O)=O)cccn4n3)cc2)CC1,7.4,<rdkit.Chem.rdchem.Mol object at 0x7f59a294dfc0>,35,4.570300000000003,6.554754378264542,3.5298097752623065
S=c1ssc2c1CCC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a322a570>,9,3.0277900000000013,0.1334898926980981,1.5121103449066795
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3286260>,20,2.3230000000000004,0.6242443328932559,3.0502496850125143
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a296bb50>,18,2.2131,0.2232112262012437,3.2645836177884275
O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,0.43,<rdkit.Chem.rdchem.Mol object at 0x7f59a3294ba0>,17,0.3641999999999999,0.07488500198731814,2.667118188146859
CC1(C)C(O)CCC1Nc1c(C(N)=O)cnn2cccc12,7.38,<rdkit.Chem.rdchem.Mol object at 0x7f59a294d770>,21,1.3945999999999994,0.8012981109298438,2.956648896374603
CCN(CC)CCNc1ccc(C)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cece0>,16,3.402120000000002,0.10249296866243843,2.3926792435027355
CC(=O)c1ccccc1N,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a2c00>,10,1.4714,0.08327212409458717,1.7863367912636108
OCc1ccoc1,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a3255540>,7,0.7719,0.16039936549014333,1.2169484176969225
Cc1cnc(C)cn1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a298dbd0>,8,1.09344,0.1422783869752476,1.4198743769660087
COC(OC)OC,0.62,<rdkit.Chem.rdchem.Mol object at 0x7f59a29928f0>,7,0.2092,0.16039936549014333,1.2169484176969225
COC,0.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a2989cb0>,3,0.2626,0.17650124132532408,1.0751789503505365
CN(C)C(=O)c1ccsc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329af10>,10,1.4499000000000002,0.08327212409458717,1.7863367912636108
O=C1CCC(=O)N1c1cccc([N+](=O)[O-])c1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a326e730>,16,1.2481999999999998,0.10249296866243843,2.3926792435027355
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3264970>,15,2.6468000000000007,0.07064973575650219,2.2860828770555717
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32738b0>,18,7.274000000000001,0.2232112262012437,3.2645836177884275
CCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3292340>,26,3.9165000000000023,4.389862748083576,2.8729980034903604
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(COc3ccc(F)cc3)C2)CC1,7.5,<rdkit.Chem.rdchem.Mol object at 0x7f59a2950580>,36,4.164400000000003,6.870643119358963,3.7863343634617213
CCCCCC(C)N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298e0a0>,8,1.9139,0.1422783869752476,1.4198743769660087
CN1CSC(=S)N(C)C1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0b30>,9,0.7967,0.1334898926980981,1.5121103449066795
O=C(Nc1ccc(Cl)c(Cl)c1)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3290c80>,15,3.4942,0.07064973575650219,2.2860828770555717
CCN(CC)c1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3270190>,21,1.6908199999999998,0.8012981109298438,2.956648896374603
CN=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3267a00>,18,1.7197,0.2232112262012437,3.2645836177884275
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32225e0>,16,1.1050999999999995,0.10249296866243843,2.3926792435027355
CC1CCCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,7.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29484a0>,28,2.9662000000000006,4.992623651267212,2.9242551877017724
O=C(O)COc1cccc(C(=O)O)c1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c5070>,14,0.8482000000000001,0.07161166171280776,2.0923158757795752
COc1ccccn1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c1b60>,8,1.0901999999999998,0.1422783869752476,1.4198743769660087
CC1=Nc2c(I)cc(Cl)cc2S(=O)(=O)N1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3277ed0>,15,2.2864000000000004,0.07064973575650219,2.2860828770555717
COc1cccc(C=C(C(C)=O)C(C)=O)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a323eb90>,16,2.2566000000000006,0.10249296866243843,2.3926792435027355
O=C(O)c1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2970f20>,10,2.0382,0.08327212409458717,1.7863367912636108
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(OP(=O)(O)O)C2)CC1,9.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a29668f0>,32,1.8079999999999992,6.80847348628307,3.464301697475934
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a3270cf0>,23,0.8529000000000002,1.9789401564236981,2.912946386141115
CN(C)c1ccc([N+]([O-])=NC#N)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3296c00>,14,1.82768,0.07161166171280776,2.0923158757795752
c1ccc2c(c1)ccc1ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2976490>,14,3.993000000000002,0.07161166171280776,2.0923158757795752
CCNCc1cccnc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d3ae0>,10,1.1911,0.08327212409458717,1.7863367912636108
CC1(C)CC(N)CC(C)(C)N1O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a322be60>,12,1.3559,0.07342776947483905,1.8810945150755836
C=CCOC(C)=O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a71b0>,7,0.7355,0.16039936549014333,1.2169484176969225
c1cncc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,7.59,<rdkit.Chem.rdchem.Mol object at 0x7f59a29522d0>,28,3.371500000000002,4.992623651267212,2.9242551877017724
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(N)=O,0.45,<rdkit.Chem.rdchem.Mol object at 0x7f59a328a1f0>,22,0.3479,0.9242292047256983,3.091605706672666
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a8900>,16,2.656200000000001,0.10249296866243843,2.3926792435027355
COc1cccc(NC(=O)N(C)C)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a326aa40>,14,1.7887,0.07161166171280776,2.0923158757795752
Cc1ccc(Cl)cc1-n1cc(-c2cc(N)ncn2)cc1C(N)=O,7.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a2948510>,23,2.57722,1.9789401564236981,2.912946386141115
O=C1OC(=O)c2ccccc21,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a29766c0>,11,0.9972,0.07031231220460418,1.7638805564772804
Nc1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a9310>,9,2.575600000000001,0.1334898926980981,1.5121103449066795
CN(C)C(=O)Nc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3221e00>,13,2.542600000000001,0.08381870354748142,1.8925882647570145
NC(=O)Oc1ccccc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ad5b0>,10,1.1441,0.08327212409458717,1.7863367912636108
CC(=O)NCc1cccc(OCC(O)CNC(C)C)c1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a3273e60>,20,1.0603999999999996,0.6242443328932559,3.0502496850125143
CCN(CC)CCNC(=O)c1cc(F)cc(Cl)c1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32449e0>,20,2.5593000000000004,0.6242443328932559,3.0502496850125143
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2993d80>,22,6.299400000000003,0.9242292047256983,3.091605706672666
CCCCCCCOC(=O)c1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bbae0>,17,3.5194000000000027,0.07488500198731814,2.667118188146859
c1cocn1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a29953f0>,5,0.6745999999999999,0.17670497751053943,1.2096654185745945
Cc1ccccc1N(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a9770>,10,2.06102,0.08327212409458717,1.7863367912636108
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3297920>,25,4.466000000000005,3.47042229400454,3.15549744568494
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCC(O)C2)CC1,7.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954f90>,27,1.3008999999999993,5.202402368498391,3.0733026688120235
CCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321a570>,32,3.522700000000002,6.80847348628307,3.464301697475934
CC(=O)Oc1cccc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298d1c0>,11,1.92032,0.07031231220460418,1.7638805564772804
Nc1nc2c(-c3ccc(C(F)(F)F)cc3)cccn2n1,6.71,<rdkit.Chem.rdchem.Mol object at 0x7f59a2941460>,20,2.997300000000001,0.6242443328932559,3.0502496850125143
CCN(CC)CCNC(=O)c1cc([N+](=O)[O-])c(N)cc1OC,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29db5a0>,22,1.2572,0.9242292047256983,3.091605706672666
Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327a810>,19,2.651620000000001,0.2762576183177087,2.9094833532013804
OCCCCCCn1nnc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a329f610>,16,1.984,0.10249296866243843,2.3926792435027355
O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,5.42,<rdkit.Chem.rdchem.Mol object at 0x7f59a320f300>,31,3.407700000000001,6.581020632213076,3.276450645909569
CNC(=O)Oc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a322a1f0>,15,2.4236000000000004,0.07064973575650219,2.2860828770555717
CN1CCN(c2ccc(Nc3ncc(Cl)c(NCC4CCCO4)n3)cc2)CC1,8.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a295ceb0>,28,3.2163000000000013,4.992623651267212,2.9242551877017724
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a328ca50>,17,6.092500000000002,0.07488500198731814,2.667118188146859
COc1cccc(CNc2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)c1,5.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a320fd10>,33,3.8454000000000033,6.486510321165076,3.4621232763439695
CC1=Nc2ccc(C)cc2S(=O)(=O)N1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f0d0>,14,1.33682,0.07161166171280776,2.0923158757795752
O=C(NCc1ccccc1)c1ccco1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a321d380>,15,2.2096,0.07064973575650219,2.2860828770555717
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CN(c3ccnc(F)c3)C2)c1,5.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a320d770>,35,3.449200000000001,6.554754378264542,3.5298097752623065
O=NN(CCF)C(=O)NC1CSCSC1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3271e70>,15,1.4549999999999998,0.07064973575650219,2.2860828770555717
CCOC(=O)C(=Cc1ccc(OC)cc1OC)C(C)=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a323e5e0>,20,2.2393,0.6242443328932559,3.0502496850125143
